누적투자유치금액,기업추천수,투자금액,앱스토어 등록,구글플레이 등록,기술스택_개수,IT기업 여부,2017년 이후 설립 여부,수도권 여부,투자성공여부,누적투자유치금액_투자금액_차이,투자단계명_숫자
163750000.0,0,163750000.0,1,1,2,1,0,1,0,0.0,1
600000000.0,0,2396568300.8753204,0,0,16,1,0,1,0,-1796568300.8753204,1
840000000.0,0,600000000.0,0,0,1,1,0,1,0,240000000.0,1
70000000.0,1,50000000.0,0,0,1,0,1,1,1,20000000.0,2
100000000.0,0,100000000.0,0,0,1,1,0,1,0,0.0,1
95000000000.0,11,20000000000.0,1,1,1,1,0,0,1,75000000000.0,1
1447250000.0,0,1447250000.0,0,0,3,0,1,1,1,0.0,1
430000000.0,0,100000000.0,0,0,1,1,0,1,0,330000000.0,1
16000000000.0,8,11000000000.0,0,0,15,1,1,1,1,5000000000.0,4
100000000.0,0,100000000.0,0,0,1,1,0,1,0,0.0,2
320000000.0,2,300000000.0,0,0,16,1,1,1,1,20000000.0,1
300000000.0,0,300000000.0,1,1,1,1,0,1,0,0.0,1
100000000.0,3,100000000.0,0,0,1,1,1,1,1,0.0,1
1100000000.0,2,1100000000.0,0,1,19,1,1,1,1,0.0,1
9400000000.0,14,1400000000.0,0,0,17,1,0,1,0,8000000000.0,4
1000000000.0,0,1000000000.0,0,0,1,1,1,1,1,0.0,1
2900000000.0,19,2000000000.0,0,0,12,1,1,1,1,900000000.0,1
2500000000.0,0,2000000000.0,0,1,1,1,0,1,0,500000000.0,1
1000000000.0,1,1000000000.0,0,0,1,1,1,0,1,0.0,1
150000000.0,0,150000000.0,0,0,1,1,1,1,1,0.0,3
4399000000.0,19,2396568300.8753204,1,1,7,1,0,1,1,2002431699.12468,1
5000000.0,1,5000000.0,0,0,1,1,0,0,1,0.0,1
3125000000.0,21,2400000000.0,0,0,31,1,0,1,1,725000000.0,4
500000000.0,0,500000000.0,0,0,1,1,0,1,0,0.0,1
2500000000.0,0,1500000000.0,0,0,1,1,0,1,1,1000000000.0,4
1350000000.0,10,100000000.0,0,0,19,1,1,1,1,1250000000.0,1
100000000.0,0,100000000.0,0,0,1,0,0,1,0,0.0,5
400000000.0,0,2396568300.8753204,0,0,15,1,0,1,0,-1996568300.8753204,1
8200000000.0,6,3500000000.0,1,1,27,0,1,1,1,4700000000.0,4
400000000.0,3,100000000.0,0,0,16,1,0,1,1,300000000.0,1
1250000000.0,5,1250000000.0,0,0,18,1,0,1,0,0.0,1
4300000000.0,36,2396568300.8753204,0,0,17,1,1,1,1,1903431699.12468,1
230000000.0,1,30000000.0,0,0,3,0,0,1,1,200000000.0,3
40900000000.0,5,18500000000.0,0,0,13,1,0,1,1,22400000000.0,7
2100000000.0,12,2396568300.8753204,0,0,8,0,1,1,1,-296568300.87532043,3
150000000.0,7,150000000.0,0,0,13,1,1,1,1,0.0,3
600000000.0,0,600000000.0,1,1,1,1,0,1,0,0.0,1
520000000.0,9,520000000.0,1,1,37,0,1,1,1,0.0,2
176500000000.0,5,500000000.0,0,0,24,1,0,1,0,176000000000.0,2
20000000.0,0,20000000.0,0,0,14,1,1,1,1,0.0,1
1710000000.0,0,1000000000.0,0,0,1,1,0,1,0,710000000.0,1
200000000.0,0,100000000.0,0,0,1,0,0,1,0,100000000.0,1
1000000000.0,10,500000000.0,0,0,30,1,1,1,1,500000000.0,4
4000000000.0,6,500000000.0,1,1,17,1,1,1,1,3500000000.0,4
5500000000.0,1,3500000000.0,1,1,1,1,0,1,0,2000000000.0,1
4000000000.0,33,4000000000.0,1,1,57,1,0,1,1,0.0,4
1500000000.0,2,1000000000.0,0,0,1,1,0,1,0,500000000.0,1
10300000000.0,17,3000000000.0,1,1,22,1,1,1,1,7300000000.0,4
120000000.0,0,120000000.0,0,0,9,1,0,1,0,0.0,3
110000000000.0,4,50000000000.0,1,1,30,1,0,1,0,60000000000.0,1
1200000000.0,1,1200000000.0,0,0,21,1,0,1,0,0.0,1
12828000000.0,4,240000000.0,1,1,27,1,0,1,0,12588000000.0,2
300000000.0,12,300000000.0,1,1,23,1,1,1,1,0.0,3
2100000000.0,5,2396568300.8753204,0,0,22,1,1,1,1,-296568300.87532043,1
5570000000.0,3,4000000000.0,0,0,13,1,0,1,1,1570000000.0,4
1120000000.0,0,500000000.0,0,1,74,1,0,1,0,620000000.0,1
100000000.0,14,100000000.0,0,1,19,0,1,1,1,0.0,1
18500000000.0,4,6000000000.0,0,0,42,1,0,1,1,12500000000.0,4
20000000.0,0,20000000.0,0,0,1,1,0,1,0,0.0,1
96000000.0,0,96000000.0,0,1,8,1,1,1,1,0.0,1
1020000000.0,5,500000000.0,0,0,24,1,1,1,1,520000000.0,1
50000000.0,1,2396568300.8753204,0,0,9,0,1,1,1,-2346568300.8753204,1
4500000000.0,2,4000000000.0,1,1,10,0,1,1,1,500000000.0,4
1600000000.0,3,1300000000.0,0,0,11,1,1,1,1,300000000.0,4
170000000.0,0,170000000.0,0,0,16,0,1,1,1,0.0,1
700000000.0,9,2396568300.8753204,0,0,24,1,0,1,1,-1696568300.8753204,1
5000000000.0,16,5000000000.0,0,0,21,0,1,1,1,0.0,4
210000000.0,0,100000000.0,1,1,17,1,0,1,0,110000000.0,1
2000000000.0,1,2000000000.0,0,0,1,1,1,1,1,0.0,4
6000000000.0,0,1000000000.0,0,0,19,1,0,1,0,5000000000.0,1
4000000000.0,18,1000000000.0,0,0,35,1,0,1,0,3000000000.0,1
4000000000.0,5,4000000000.0,1,1,1,1,0,1,0,0.0,1
40000000.0,0,40000000.0,0,0,1,1,0,1,0,0.0,1
7700000000.0,18,6500000000.0,1,1,17,1,0,1,1,1200000000.0,4
20500000000.0,1,15000000000.0,0,0,1,0,0,1,1,5500000000.0,5
500000000.0,1,500000000.0,1,1,4,1,1,1,1,0.0,1
930000000.0,2,200000000.0,0,0,11,1,1,1,1,730000000.0,2
10000000.0,8,2396568300.8753204,0,0,14,1,1,1,1,-2386568300.8753204,1
445000000.0,5,445000000.0,0,0,1,0,0,1,0,0.0,2
22680000000.0,5,600000000.0,0,0,1,1,0,1,0,22080000000.0,3
2503270000.0,1,2160000000.0,0,0,18,1,0,1,1,343270000.0,2
2096997500.0,2,150000000.0,0,0,12,1,1,1,1,1946997500.0,3
135000000.0,3,30000000.0,0,0,1,0,0,1,1,105000000.0,1
15000000000.0,7,3000000000.0,0,0,1,0,1,1,1,12000000000.0,4
16800000000.0,23,800000000.0,0,0,11,1,1,1,1,16000000000.0,3
600000000.0,0,600000000.0,0,0,13,1,0,0,1,0.0,3
1500000000.0,4,2396568300.8753204,0,0,16,1,1,1,1,-896568300.8753204,3
600000000.0,8,400000000.0,0,0,24,1,1,1,1,200000000.0,1
3100000000.0,17,2100000000.0,1,1,1,1,0,1,1,1000000000.0,4
30000000.0,0,30000000.0,0,0,11,1,0,0,0,0.0,2
1000000000.0,0,1000000000.0,0,0,1,1,0,1,0,0.0,1
15800000.0,0,15800000.0,0,0,1,0,1,1,0,0.0,1
600000000.0,8,100000000.0,0,0,48,1,0,1,0,500000000.0,1
500000000.0,0,500000000.0,0,0,15,1,0,1,0,0.0,1
3650000000.0,1,50000000.0,0,0,20,1,0,1,0,3600000000.0,3
100000000.0,0,100000000.0,0,0,1,1,0,1,0,0.0,1
10150000000.0,3,1350000000.0,1,1,64,1,0,1,1,8800000000.0,3
30000600.0,0,30000600.0,0,0,15,1,1,0,1,0.0,3
3075000000.0,2,150000000.0,1,1,18,1,0,1,1,2925000000.0,1
700000000.0,31,700000000.0,1,1,36,1,0,1,0,0.0,2
1100000000.0,1,100000000.0,0,0,1,1,0,1,0,1000000000.0,1
1300000000.0,11,2396568300.8753204,0,0,1,1,0,0,1,-1096568300.8753204,1
55058000.0,3,3750000.0,0,0,1,0,1,1,1,51308000.0,1
1300000000.0,1,2396568300.8753204,0,0,1,1,0,1,0,-1096568300.8753204,1
300000000.0,0,300000000.0,0,0,1,1,0,1,0,0.0,1
600000000.0,0,600000000.0,0,0,6,1,0,1,0,0.0,3
600000000.0,22,600000000.0,1,1,44,1,1,1,1,0.0,1
5000000000.0,1,5000000000.0,0,0,15,1,0,1,1,0.0,1
300000000.0,0,300000000.0,0,0,9,0,1,1,1,0.0,3
220000000.0,4,220000000.0,0,0,4,1,1,1,1,0.0,3
3300000000.0,12,800000000.0,1,1,20,1,0,1,0,2500000000.0,1
1200000000.0,1,700000000.0,1,1,21,0,0,1,1,500000000.0,1
2000000000.0,0,2000000000.0,1,1,1,1,0,1,0,0.0,1
1300000000.0,9,2396568300.8753204,1,1,15,0,1,1,1,-1096568300.8753204,3
100000000.0,0,100000000.0,1,1,1,0,0,1,0,0.0,2
200000000.0,0,200000000.0,1,1,1,1,0,1,0,0.0,1
350000000.0,0,350000000.0,0,0,1,1,0,1,0,0.0,3
29200000000.0,110,1500000000.0,1,1,19,1,0,1,0,27700000000.0,1
3700000000.0,0,2000000000.0,0,0,29,1,0,1,0,1700000000.0,1
360000000.0,0,100000000.0,0,0,1,0,0,1,0,260000000.0,1
3400000000.0,14,3000000000.0,1,1,15,0,1,1,1,400000000.0,4
1800000000.0,8,300000000.0,0,0,2,0,1,1,1,1500000000.0,1
200000000.0,0,200000000.0,0,0,1,0,0,0,0,0.0,1
480000000.0,3,400000000.0,0,0,5,0,1,1,1,80000000.0,3
5200000000.0,9,3000000000.0,1,1,17,1,0,1,0,2200000000.0,1
33000000000.0,4,20000000000.0,1,1,17,1,0,1,0,13000000000.0,1
500000000.0,1,300000000.0,0,0,30,1,1,1,1,200000000.0,2
100000000.0,2,100000000.0,0,0,6,1,1,1,1,0.0,3
50000000.0,0,50000000.0,0,0,5,0,1,1,1,0.0,3
100000000.0,3,100000000.0,0,1,29,1,0,0,0,0.0,1
600000000.0,0,600000000.0,0,0,1,0,0,1,0,0.0,1
600000000.0,0,100000000.0,1,1,23,1,0,1,1,500000000.0,1
200000000.0,0,200000000.0,0,0,1,0,0,0,0,0.0,1
5000000000.0,2,5000000000.0,0,0,10,1,1,1,1,0.0,4
800000000.0,0,300000000.0,0,0,1,1,0,1,0,500000000.0,1
110000000.0,0,110000000.0,1,1,8,1,0,0,0,0.0,1
120000000.0,0,120000000.0,0,0,1,0,1,1,1,0.0,1
4200000000.0,12,1200000000.0,0,0,25,1,0,1,0,3000000000.0,1
2999820000.0,13,2999820000.0,1,1,36,1,1,1,1,0.0,5
5110000000.0,4,400000000.0,0,1,26,1,0,1,0,4710000000.0,1
2000000000.0,0,1000000000.0,1,1,16,1,1,1,1,1000000000.0,1
42000000.0,2,42000000.0,0,0,13,1,1,1,1,0.0,1
22000000000.0,8,16000000000.0,0,0,21,1,0,1,1,6000000000.0,5
9200000000.0,0,2000000000.0,1,1,1,1,0,1,0,7200000000.0,4
100000000.0,2,100000000.0,0,0,13,0,1,1,1,0.0,3
23289800.0,3,12395800.0,0,0,1,0,1,1,1,10894000.0,3
100000000.0,2,100000000.0,0,0,1,1,0,1,0,0.0,1
7920000000.0,9,800000000.0,0,0,1,1,0,1,0,7120000000.0,1
500000000.0,17,2396568300.8753204,0,0,12,0,1,1,1,-1896568300.8753204,1
6900000000.0,6,2000000000.0,0,0,15,1,0,1,1,4900000000.0,1
207476970.0,7,4000000.0,0,0,26,1,1,1,1,203476970.0,1
6600000000.0,1,4000000000.0,1,1,24,1,0,1,1,2600000000.0,5
4600000000.0,6,1500000000.0,0,1,46,1,0,1,1,3100000000.0,1
30000000.0,1,30000000.0,0,1,28,1,0,1,1,0.0,2
1450000000.0,10,600000000.0,0,0,28,0,0,1,1,850000000.0,1
15175000000.0,5,600000000.0,0,0,1,1,0,1,0,14575000000.0,1
4600000000.0,2,500000000.0,1,1,27,1,0,0,1,4100000000.0,1
980000000.0,6,800000000.0,1,1,31,1,1,1,1,180000000.0,1
645000000.0,20,2396568300.8753204,1,1,39,1,1,1,1,-1751568300.8753204,1
12330000000.0,12,2000000000.0,1,1,26,1,0,1,1,10330000000.0,4
5100000000.0,2,300000000.0,0,0,11,1,0,1,0,4800000000.0,3
400000000.0,2,200000000.0,1,1,1,1,0,1,0,200000000.0,2
14500000000.0,10,4000000000.0,0,0,1,0,1,1,1,10500000000.0,4
100000000.0,0,100000000.0,1,1,12,1,0,1,1,0.0,3
2000000000.0,2,2000000000.0,0,0,1,0,0,0,1,0.0,4
150000000.0,1,150000000.0,0,0,1,0,1,1,1,0.0,3
875000000.0,3,875000000.0,0,0,12,1,1,1,1,0.0,3
40000000.0,0,40000000.0,0,0,1,1,0,1,0,0.0,1
250000000.0,5,250000000.0,1,1,1,0,1,1,1,0.0,3
4750000000.0,7,2396568300.8753204,0,0,9,1,0,0,1,2353431699.12468,3
70000000.0,0,70000000.0,0,0,5,0,1,1,1,0.0,1
250000000.0,1,200000000.0,0,0,1,0,1,1,1,50000000.0,2
830000000.0,6,2396568300.8753204,0,0,13,1,0,1,1,-1566568300.8753204,4
350000000.0,0,350000000.0,0,0,13,0,1,1,1,0.0,1
34000000.0,0,10000000.0,0,1,12,1,0,1,0,24000000.0,2
900000000.0,1,900000000.0,0,0,15,1,0,1,1,0.0,1
2000000000.0,2,2000000000.0,0,0,1,1,0,1,1,0.0,1
300000000.0,4,300000000.0,0,0,1,0,0,1,1,0.0,1
635570000.0,1,10000000.0,0,0,35,1,0,1,0,625570000.0,1
3000000000.0,28,3000000000.0,0,0,19,1,1,1,1,0.0,1
100000000.0,1,100000000.0,0,0,6,0,1,1,1,0.0,3
5100000000.0,9,2396568300.8753204,1,1,44,0,0,1,1,2703431699.12468,4
599000000.0,9,2396568300.8753204,0,0,14,0,0,1,1,-1797568300.8753204,1
2400000000.0,1,400000000.0,0,0,1,1,0,1,0,2000000000.0,4
63400000000.0,3,14500000000.0,1,1,13,1,0,1,0,48900000000.0,1
170000000.0,6,100000000.0,0,0,23,0,1,1,1,70000000.0,1
1000000000.0,4,1000000000.0,0,0,11,1,1,1,1,0.0,2
2726000000.0,2,100000000.0,0,0,13,1,1,1,1,2626000000.0,1
500000000.0,1,500000000.0,0,0,17,1,0,1,1,0.0,3
20000000.0,10,20000000.0,0,0,25,1,1,1,1,0.0,3
100000000.0,1,50000000.0,0,0,1,1,0,1,0,50000000.0,1
10260000000.0,7,2000000000.0,0,0,1,1,0,1,0,8260000000.0,1
100000000.0,0,100000000.0,1,1,1,1,0,1,0,0.0,1
3000000000.0,3,3000000000.0,1,1,33,1,0,1,0,0.0,1
1000000000.0,0,1000000000.0,0,0,1,1,0,1,0,0.0,1
35000000000.0,1,2396568300.8753204,0,0,1,0,0,1,1,32603431699.12468,8
50000000.0,1,50000000.0,0,0,1,1,1,1,1,0.0,1
30000000.0,0,30000000.0,0,0,1,1,0,1,0,0.0,3
100000000.0,1,100000000.0,0,0,1,1,0,1,0,0.0,1
20000000.0,1,20000000.0,0,0,1,0,1,1,1,0.0,3
5000000000.0,2,5000000000.0,1,1,1,1,0,1,1,0.0,4
100000000.0,8,2396568300.8753204,0,0,14,1,1,1,1,-2296568300.8753204,2
198887000.0,21,198887000.0,0,0,38,0,0,1,0,0.0,3
3580000000.0,12,3000000000.0,1,1,9,0,1,1,1,580000000.0,1
10000000000.0,6,9000000000.0,0,0,11,1,0,1,1,1000000000.0,4
9300000000.0,2,3000000000.0,0,0,1,1,0,1,0,6300000000.0,1
4000000000.0,0,500000000.0,0,0,1,1,0,1,0,3500000000.0,1
7000000000.0,10,5000000000.0,0,1,1,1,0,0,1,2000000000.0,4
1500000000.0,2,1500000000.0,0,0,18,0,1,1,1,0.0,1
700000000.0,0,700000000.0,1,1,1,1,0,1,0,0.0,1
1820000000.0,11,370000000.0,1,1,25,1,1,1,1,1450000000.0,2
8250000000.0,0,1050000000.0,0,0,28,1,0,1,0,7200000000.0,1
350000000.0,8,2396568300.8753204,1,1,7,1,0,1,1,-2046568300.8753204,4
100000000.0,1,100000000.0,0,0,21,1,1,0,1,0.0,1
600000000.0,0,100000000.0,0,0,1,1,0,1,0,500000000.0,1
230000000.0,3,230000000.0,0,0,1,0,1,1,1,0.0,2
50000000000.0,26,30000000000.0,0,0,1,1,0,1,1,20000000000.0,5
11380000000.0,19,150000000.0,0,0,27,1,0,1,1,11230000000.0,1
940000000.0,0,500000000.0,0,0,1,1,0,1,0,440000000.0,1
300000000.0,4,300000000.0,0,0,16,1,0,1,0,0.0,4
600000000.0,6,600000000.0,1,1,18,1,1,1,1,0.0,3
3000000000.0,1,3000000000.0,1,1,27,1,1,1,1,0.0,4
3800000000.0,27,800000000.0,0,0,1,1,0,1,1,3000000000.0,3
1000000000.0,7,1000000000.0,0,0,11,1,1,1,1,0.0,3
2000000000.0,1,1200000000.0,0,0,1,1,0,1,1,800000000.0,1
2200000000.0,44,2396568300.8753204,0,0,1,1,0,1,0,-196568300.87532043,1
500000000.0,1,500000000.0,0,0,1,1,0,1,0,0.0,3
34400000000.0,21,2396568300.8753204,1,1,28,1,0,1,1,32003431699.12468,1
5188000000.0,14,1500000000.0,1,1,19,1,0,1,1,3688000000.0,1
600000000.0,16,2396568300.8753204,1,1,2,1,1,1,1,-1796568300.8753204,3
1000000000.0,4,1000000000.0,0,0,3,1,1,1,1,0.0,3
200000000.0,0,200000000.0,0,0,1,0,1,0,0,0.0,1
100000000.0,0,100000000.0,1,0,1,1,0,1,0,0.0,1
100000000.0,5,100000000.0,0,0,15,1,1,1,1,0.0,1
200000000.0,0,200000000.0,1,1,1,1,0,1,0,0.0,1
13500000000.0,2,13500000000.0,0,0,1,1,0,1,0,0.0,4
7200000000.0,7,7200000000.0,1,1,27,1,0,1,0,0.0,1
400000000.0,8,400000000.0,1,1,19,1,1,1,1,0.0,1
50000000.0,0,50000000.0,0,0,1,0,0,1,0,0.0,1
7500000000.0,14,6000000000.0,0,0,1,0,0,1,1,1500000000.0,1
497500000.0,0,197500000.0,0,0,15,1,0,1,1,300000000.0,1
180000000.0,0,20000000.0,0,0,1,0,0,1,0,160000000.0,1
444.0,0,444.0,0,0,5,0,0,1,0,0.0,1
468000000.0,0,156000000.0,0,0,1,1,0,1,0,312000000.0,2
3000000000.0,0,3000000000.0,0,0,12,1,0,1,0,0.0,1
547800000.0,4,2396568300.8753204,0,0,18,1,1,1,1,-1848768300.8753204,1
150000000.0,0,150000000.0,1,1,1,1,0,1,0,0.0,1
105000000.0,2,105000000.0,1,1,1,1,1,0,1,0.0,1
30000000.0,0,30000000.0,0,0,1,1,0,1,0,0.0,1
4500000000.0,6,2000000000.0,1,1,18,1,1,1,1,2500000000.0,4
7440000000.0,11,7440000000.0,0,0,45,1,1,1,1,0.0,3
1100000000.0,7,1100000000.0,1,1,23,1,0,1,1,0.0,1
300000000.0,7,300000000.0,0,0,18,1,1,1,1,0.0,3
4800000000.0,0,1000000000.0,0,0,1,1,0,1,0,3800000000.0,1
25000000000.0,28,2000000000.0,1,1,22,1,0,1,1,23000000000.0,4
500000000.0,0,500000000.0,0,0,1,0,0,1,0,0.0,1
200000000.0,7,200000000.0,0,0,14,1,1,1,1,0.0,1
6500000000.0,0,700000000.0,0,0,1,1,0,1,0,5800000000.0,3
8000000000.0,10,2396568300.8753204,0,0,27,1,1,1,1,5603431699.12468,1
6000000000.0,0,6000000000.0,0,0,20,1,0,1,1,0.0,4
5200000000.0,0,2200000000.0,1,1,29,1,0,1,0,3000000000.0,5
21400000000.0,9,6000000000.0,0,0,15,1,0,1,0,15400000000.0,1
4000000000.0,10,2396568300.8753204,0,0,22,0,1,1,1,1603431699.1246796,1
1000000000.0,2,2396568300.8753204,0,0,20,1,0,1,0,-1396568300.8753204,1
369999998.0,0,20000000.0,0,0,1,0,0,1,1,349999998.0,3
30000000000.0,19,30000000000.0,0,0,39,1,1,1,1,0.0,4
2000000000.0,1,1000000000.0,0,1,1,1,0,1,0,1000000000.0,1
50000000.0,0,50000000.0,0,0,12,0,1,1,1,0.0,3
4700000000.0,2,4000000000.0,0,0,1,0,1,1,1,700000000.0,1
100000000.0,0,100000000.0,0,0,21,1,0,1,1,0.0,3
1110203200.0,2,100100000.0,0,0,15,1,1,1,1,1010103200.0,2
2600000000.0,0,300000000.0,1,0,1,1,0,1,0,2300000000.0,1
450000000.0,0,450000000.0,0,0,1,1,0,1,0,0.0,1
4600000000.0,27,3400000000.0,1,1,62,1,0,1,1,1200000000.0,4
1900000000.0,4,1000000000.0,0,0,16,1,1,1,1,900000000.0,4
2000000000.0,6,1000000000.0,1,1,7,1,0,1,1,1000000000.0,4
28400000000.0,6,7600000000.0,1,1,1,1,0,1,0,20800000000.0,4
1685000000.0,3,18000000.0,0,0,23,1,1,1,1,1667000000.0,1
5000000000.0,6,5000000000.0,0,0,11,1,1,1,1,0.0,1
2000000000.0,1,500000000.0,1,1,1,1,0,1,1,1500000000.0,1
9510000000.0,112,110000000.0,1,1,67,1,0,1,0,9400000000.0,3
100000000.0,2,100000000.0,0,0,11,1,0,1,1,0.0,2
920000000.0,5,220000000.0,0,0,22,1,1,1,1,700000000.0,2
700000000.0,0,700000000.0,1,1,1,1,0,1,0,0.0,3
500000000.0,0,2396568300.8753204,0,0,16,1,1,1,1,-1896568300.8753204,1
9600000000.0,0,1000000000.0,1,1,4,1,0,1,1,8600000000.0,1
35000000.0,0,35000000.0,0,0,1,1,0,1,0,0.0,1
10700000000.0,1,4000000000.0,0,0,1,1,0,1,0,6700000000.0,1
1000000000.0,8,1000000000.0,1,1,22,1,0,1,1,0.0,1
1250000000.0,8,500000000.0,0,0,16,1,1,1,1,750000000.0,1
300000000.0,0,300000000.0,0,0,1,1,0,1,0,0.0,1
5000000000.0,17,2396568300.8753204,0,0,39,1,0,1,1,2603431699.12468,4
1000000000.0,6,1000000000.0,0,0,8,0,0,1,1,0.0,2
6300000000.0,0,300000000.0,0,0,1,1,0,1,0,6000000000.0,1
120000000.0,0,120000000.0,0,0,1,0,1,1,1,0.0,2
475500000.0,1,25500000.0,0,0,4,1,0,0,0,450000000.0,1
50000000.0,0,50000000.0,0,0,44,1,0,1,0,0.0,1
1500000000.0,0,1500000000.0,0,0,1,1,0,1,0,0.0,3
415000000.0,1,215000000.0,0,0,1,1,0,1,1,200000000.0,2
5500000000.0,24,5000000000.0,0,0,20,1,1,1,1,500000000.0,4
2000000000.0,0,2000000000.0,0,0,33,1,0,1,1,0.0,5
4000000000.0,1,1000000000.0,0,0,1,0,0,1,0,3000000000.0,1
1000000000.0,1,1000000000.0,0,0,1,1,0,1,0,0.0,1
854000000.0,4,200000000.0,0,0,19,1,1,1,1,654000000.0,3
50000000.0,0,20000000.0,0,0,1,1,0,1,0,30000000.0,3
4220000000.0,22,300000000.0,1,1,23,1,0,1,1,3920000000.0,4
10250000000.0,0,2396568300.8753204,0,0,25,1,0,1,0,7853431699.12468,1
46000000.0,8,46000000.0,1,1,21,1,1,1,1,0.0,1
200000000.0,8,30000000.0,0,0,25,1,1,1,1,170000000.0,1
6500000000.0,0,3500000000.0,0,1,8,1,0,1,1,3000000000.0,1
136000000000.0,2,5000000000.0,1,1,48,1,0,1,0,131000000000.0,1
130000000.0,0,100000000.0,0,0,1,1,0,1,0,30000000.0,1
500000000.0,2,500000000.0,0,0,30,1,1,1,1,0.0,3
2000000000.0,1,2000000000.0,0,0,17,1,0,1,1,0.0,4
4800000000.0,2,1300000000.0,0,0,18,1,0,1,1,3500000000.0,1
10800000000.0,9,4800000000.0,1,1,48,1,1,1,0,6000000000.0,4
500000000.0,0,500000000.0,0,0,19,0,1,1,1,0.0,3
850000000.0,3,850000000.0,1,1,11,1,1,1,1,0.0,1
400000000.0,0,30000000.0,0,0,9,1,0,0,1,370000000.0,3
1500000000.0,2,1500000000.0,1,1,13,1,0,1,0,0.0,4
1300000000.0,38,1000000000.0,0,0,1,0,1,1,1,300000000.0,1
180000000.0,1,50000000.0,0,0,14,1,1,1,1,130000000.0,2
3000000000.0,5,3000000000.0,0,0,16,1,0,1,0,0.0,4
114000000.0,0,100000000.0,0,0,1,1,0,0,0,14000000.0,1
500000000.0,0,500000000.0,0,0,1,1,0,1,0,0.0,1
1500000000.0,2,1000000000.0,1,1,4,1,1,1,1,500000000.0,1
700000000.0,9,700000000.0,0,0,34,1,0,1,0,0.0,1
1000000000.0,1,1000000000.0,0,0,1,1,0,1,0,0.0,1
2750000000.0,7,300000000.0,0,0,21,0,1,1,1,2450000000.0,1
8900000000.0,9,2100000000.0,0,0,52,1,0,1,1,6800000000.0,1
1400000000.0,4,600000000.0,1,1,1,0,0,1,1,800000000.0,1
1500000000.0,11,1500000000.0,0,0,17,1,0,1,1,0.0,4
3300000000.0,0,500000000.0,1,1,27,1,0,1,0,2800000000.0,3
1500000000.0,0,2396568300.8753204,0,0,9,0,1,1,1,-896568300.8753204,3
8500000000.0,4,3000000000.0,1,0,6,1,0,1,0,5500000000.0,1
100000000.0,10,100000000.0,0,0,30,1,1,1,1,0.0,1
323000000.0,3,2396568300.8753204,0,0,15,1,0,1,1,-2073568300.8753204,1
500000000.0,3,500000000.0,0,0,12,1,0,1,1,0.0,1
13500000000.0,4,2000000000.0,1,1,1,1,0,1,1,11500000000.0,4
500000000.0,9,500000000.0,0,0,3,0,1,1,1,0.0,1
43400000000.0,27,6400000000.0,1,1,14,1,0,1,1,37000000000.0,1
300000000.0,0,150000000.0,0,0,1,1,0,1,0,150000000.0,1
5000000000.0,2,5000000000.0,0,0,7,1,0,1,0,0.0,1
2151200000.0,5,2396568300.8753204,0,0,18,1,1,1,1,-245368300.87532043,4
200000000.0,5,2396568300.8753204,0,0,15,1,1,1,1,-2196568300.8753204,3
70000000.0,0,70000000.0,1,1,1,0,0,1,0,0.0,1
140000000.0,1,140000000.0,0,0,13,1,1,0,1,0.0,2
700000000.0,4,700000000.0,1,1,20,1,1,0,1,0.0,3
2500000000.0,1,500000000.0,1,1,21,1,1,1,1,2000000000.0,1
1500000000.0,0,2396568300.8753204,0,0,1,1,1,0,1,-896568300.8753204,3
1700000000.0,8,1000000000.0,0,0,18,1,0,1,1,700000000.0,1
3000000000.0,2,3000000000.0,1,1,22,1,0,1,0,0.0,1
500000000.0,2,2396568300.8753204,1,1,18,0,1,1,1,-1896568300.8753204,1
2600000000.0,0,800000000.0,0,0,1,1,0,1,0,1800000000.0,1
500000000.0,0,500000000.0,0,0,2,0,1,1,1,0.0,1
730000000.0,7,500000000.0,0,0,1,1,0,1,0,230000000.0,1
1500000000.0,0,500000000.0,1,1,18,1,0,1,1,1000000000.0,1
150000000.0,0,2396568300.8753204,0,0,1,1,0,1,0,-2246568300.8753204,2
1000000000.0,11,1000000000.0,0,0,39,1,1,1,1,0.0,2
1310000000.0,7,510000000.0,0,0,32,0,0,1,1,800000000.0,1
2400000000.0,1,2400000000.0,1,1,1,1,0,1,0,0.0,4
300000000.0,8,300000000.0,1,1,28,1,0,1,0,0.0,1
6000000000.0,66,5000000000.0,1,1,37,1,0,1,1,1000000000.0,1
1300000000.0,0,1300000000.0,0,0,1,0,0,1,0,0.0,1
100000000.0,1,100000000.0,0,0,1,0,1,1,1,0.0,3
9000000000.0,5,3000000000.0,1,1,8,1,0,1,1,6000000000.0,4
500000000.0,2,2396568300.8753204,0,0,22,0,1,1,1,-1896568300.8753204,3
130000000.0,1,30000000.0,0,0,9,1,1,1,1,100000000.0,1
2500000000.0,2,2500000000.0,0,1,39,1,0,1,1,0.0,4
6629128.0,1,6619944.0,0,0,9,1,1,0,1,9184.0,6
5160000000.0,27,780000000.0,1,1,28,1,0,1,1,4380000000.0,1
5300000000.0,24,2396568300.8753204,0,0,1,1,1,1,1,2903431699.12468,1
48100000000.0,120,6800000000.0,1,1,11,1,0,1,1,41300000000.0,5
19400000000.0,8,400000000.0,0,0,10,1,0,1,1,19000000000.0,1
7550000000.0,3,4000000000.0,0,0,1,1,1,1,1,3550000000.0,2
